filename	ann_id	label	start_span	end_span	text
es-S0211-69952012000200030-1	T16	PROCEDIMIENTO	2346	2364	drogas vasoactivas
es-S0211-69952012000200030-1	T17	PROCEDIMIENTO	469	523	inhibidores de la enzima conversora de la angiotensina
es-S0211-69952012000200030-1	T18	PROCEDIMIENTO	525	540	betabloqueantes
es-S0211-69952012000200030-1	T19	PROCEDIMIENTO	542	560	calcioantagonistas
es-S0211-69952012000200030-1	T20	PROCEDIMIENTO	562	572	diuréticos
es-S0211-69952012000200030-1	T21	PROCEDIMIENTO	575	590	alfabloqueantes
es-S0211-69952012000200030-1	T22	PROCEDIMIENTO	848	894	monitorización continua de la presión arterial
es-S0211-69952012000200030-1	T23	PROCEDIMIENTO	309	326	angiográficamente
es-S0211-69952012000200030-1	T24	PROCEDIMIENTO	1235	1255	marcadores cardíacos
es-S0211-69952012000200030-1	T25	PROCEDIMIENTO	1524	1555	stent, que se intenta recolocar
es-S0211-69952012000200030-1	T26	PROCEDIMIENTO	907	914	cirugía
es-S0211-69952012000200030-1	T27	PROCEDIMIENTO	2525	2541	cirugía vascular
es-S0210-48062006000300016-1	T1	PROCEDIMIENTO	1405	1408	UIV
es-S0210-48062006000300016-1	T2	PROCEDIMIENTO	2743	2753	RM pélvica
es-S0210-48062006000300016-1	T3	PROCEDIMIENTO	1140	1158	Sedimento de orina
es-S0210-48062006000300016-1	T4	PROCEDIMIENTO	2198	2218	TAC abdómino-pélvico
es-S0210-48062006000300016-1	T5	PROCEDIMIENTO	953	981	Estudio sistemático de orina
es-S0210-48062006000300016-1	T6	PROCEDIMIENTO	1249	1278	Radiografía simple de abdomen
es-S0210-48062006000300016-1	T7	PROCEDIMIENTO	2027	2059	Pielografía percutánea izquierda
es-S0210-48062006000300016-1	T8	PROCEDIMIENTO	474	492	exploración física
es-S0210-48062006000300016-1	T9	PROCEDIMIENTO	2858	2891	laparotomía media transperitoneal
es-S0210-48062006000300016-1	T10	PROCEDIMIENTO	116	137	urografía intravenosa
es-S0210-48062006000300016-1	T11	PROCEDIMIENTO	4878	4899	urografía intravenosa
es-S0210-48062006000300016-1	T12	PROCEDIMIENTO	630	642	Tacto rectal
es-S0210-48062006000300016-1	T13	PROCEDIMIENTO	4520	4543	tratamiento antibiótico
es-S0210-48062006000300016-1	T14	PROCEDIMIENTO	643	662	se palpaba próstata
es-S0210-48062006000300016-1	T15	PROCEDIMIENTO	3104	3139	ureterotomía bilateral longitudinal
es-S0210-48062006000300016-1	T16	PROCEDIMIENTO	3269	3290	cierre de uretrotomia
es-S0210-48062006000300016-1	T17	PROCEDIMIENTO	1924	1935	cistografía
es-S0210-48062006000300016-1	T18	PROCEDIMIENTO	3292	3311	Anatomía Patológica
es-S0210-48062006000300016-1	T19	PROCEDIMIENTO	1184	1193	Citología
es-S0210-48062006000300016-1	T20	PROCEDIMIENTO	747	756	Hemograma
es-S0210-48062006000300016-1	T21	PROCEDIMIENTO	3924	3933	resección
es-S0210-48062006000300016-1	T22	PROCEDIMIENTO	3472	3496	Descripción microscópica
es-S0210-48062006000300016-1	T23	PROCEDIMIENTO	1230	1248	Técnicas de Imagen
es-S0210-48062006000300016-1	T24	PROCEDIMIENTO	2892	2960	se exponen trayectos ureterales desde zona lumbar hasta yuxtavesical
es-S0210-48062006000300016-1	T25	PROCEDIMIENTO	3155	3242	neoformaciones papilares de base de implantación pediculada decidiéndose su extirpación
es-S0210-48062006000300016-1	T26	PROCEDIMIENTO	3244	3266	Colocación de pig-tail
es-S0210-48062006000300016-1	T27	PROCEDIMIENTO	4677	4697	retirada de pig-tail
es-S0210-48062006000300016-1	T28	PROCEDIMIENTO	809	829	Bioquímica de sangre
es-S0210-48062006000300016-1	T29	PROCEDIMIENTO	3312	3336	Descripción macroscópica
es-S0210-48062006000300016-1	T31	PROCEDIMIENTO	4765	4772	cirugía
es-S0210-48062006000300016-1	T34	PROCEDIMIENTO	619	628	palpación
es-S1135-76062011000100006-1	T1	PROCEDIMIENTO	513	540	Rebatido el cuero cabelludo
es-S1135-76062011000100006-1	T2	PROCEDIMIENTO	553	596	orificio de entrada óseo en región parietal
es-S1135-76062011000100006-1	T3	PROCEDIMIENTO	1008	1026	examen histológico
es-S0213-12852005000200004-1	T1	PROCEDIMIENTO	463	488	examen de la mucosa bucal
es-S0213-12852005000200004-1	T2	PROCEDIMIENTO	1643	1654	test de VIH
es-S0213-12852005000200004-1	T3	PROCEDIMIENTO	2099	2119	biopsia de la mucosa
es-S0213-12852005000200004-1	T4	PROCEDIMIENTO	2349	2356	biopsia
es-S0213-12852005000200004-1	T5	PROCEDIMIENTO	2204	2213	serología
es-S0213-12852005000200004-1	T6	PROCEDIMIENTO	2034	2057	prueba del campo oscuro
es-S0213-12852005000200004-1	T7	PROCEDIMIENTO	1960	2022	demostración de espiroqueta del exudado de una de las lesiones
es-S0213-12852005000200004-1	T8	PROCEDIMIENTO	383	392	anamnesis
es-S0213-12852005000200004-1	T9	PROCEDIMIENTO	1829	1883	prueba fluorescente de anticuerpos contra el treponema
es-S0213-12852005000200004-1	T10	PROCEDIMIENTO	1885	1892	FTA-ABS
es-S0213-12852005000200004-1	T11	PROCEDIMIENTO	1901	1934	hematoaglutinación para treponema
es-S0213-12852005000200004-1	T12	PROCEDIMIENTO	1936	1940	TPHA
es-S0376-78922012000300005-1	T1	PROCEDIMIENTO	1218	1333	elongación ósea de los huesos del antebrazo por medio de la colocación de un distractor tipo transfixión, uniplanar
es-S0376-78922012000300005-1	T2	PROCEDIMIENTO	4394	4413	distracción humeral
es-S0376-78922012000300005-1	T3	PROCEDIMIENTO	2704	2725	retirar el distractor
es-S0376-78922012000300005-1	T4	PROCEDIMIENTO	3383	3432	colocamos el distractor en la diáfisis del húmero
es-S0376-78922012000300005-1	T5	PROCEDIMIENTO	4435	4455	retirar el distracto
es-S0376-78922012000300005-1	T6	PROCEDIMIENTO	2733	2802	efectuar la centralización de la mano sobre la epífisis radial distal
es-S0376-78922012000300005-1	T7	PROCEDIMIENTO	4471	4490	artrodesis del codo
es-S0376-78922012000300005-1	T8	PROCEDIMIENTO	130	148	exploración física
es-S0376-78922012000300005-1	T9	PROCEDIMIENTO	2862	2895	resección diafisiaria en el radio
es-S0376-78922012000300005-1	T10	PROCEDIMIENTO	2906	2953	fijación ósea se realizó con clavos de Kischner
es-S0376-78922012000300005-1	T11	PROCEDIMIENTO	1504	1531	distracción de ambos huesos
es-S0376-78922012000300005-1	T12	PROCEDIMIENTO	2989	3012	osteotomía en el cúbito
es-S0376-78922012000300005-1	T13	PROCEDIMIENTO	3670	3695	corticotomía semicircular
es-S0376-78922012000300005-1	T14	PROCEDIMIENTO	1584	1712	se colocaron dos clavos paralelos en situación proximal y dos en posición distal al sitio elegido en la diáfisis de ambos huesos
es-S0376-78922012000300005-1	T15	PROCEDIMIENTO	1730	1740	osteotomía
es-S0376-78922012000300005-1	T16	PROCEDIMIENTO	3899	3911	corticotomía
es-S0376-78922012000300005-1	T17	PROCEDIMIENTO	1859	1889	osteotomia circular incompleta
es-S0376-78922012000300005-1	T18	PROCEDIMIENTO	2052	2084	iniciamos la fase de distracción
es-S0376-78922012000300005-1	T19	PROCEDIMIENTO	2533	2555	detener la distracción
es-S0376-78922012000300005-1	T20	PROCEDIMIENTO	3934	3968	iniciamos el proceso de elongación
es-S0376-78922012000300005-1	T21	PROCEDIMIENTO	2379	2390	distracción
es-S0376-78922012000300005-1	T22	PROCEDIMIENTO	4238	4248	radiología
es-S0376-78922012000300005-1	T23	PROCEDIMIENTO	460	476	Radiológicamente
es-S0376-78922012000300005-1	T24	PROCEDIMIENTO	2391	2418	observamos radiológicamente
es-S0365-66912012000500005-2	T1	PROCEDIMIENTO	294	312	exploración del FO
es-S0365-66912012000500005-2	T2	PROCEDIMIENTO	266	285	BMC de polo anterio
es-S0365-66912012000500005-2	T3	PROCEDIMIENTO	1636	1639	OCT
es-S0365-66912012000500005-2	T4	PROCEDIMIENTO	1713	1716	AFG
es-S0365-66912012000500005-2	T5	PROCEDIMIENTO	781	784	AFG
es-S0365-66912012000500005-2	T6	PROCEDIMIENTO	1086	1089	OCT
es-S0365-66912012000500005-2	T7	PROCEDIMIENTO	1200	1209	FA del OI
es-S0365-66912012000500005-2	T8	PROCEDIMIENTO	1403	1405	FA
es-S0365-66912012000500005-2	T9	PROCEDIMIENTO	1347	1364	angiográficamente
es-S0365-66912012000500005-2	T10	PROCEDIMIENTO	253	256	PIO
es-S1130-63432014000200011-1	T1	PROCEDIMIENTO	406	417	corticoides
es-S1130-63432014000200011-1	T2	PROCEDIMIENTO	420	447	antihistamínicos sistémicos
es-S1130-63432014000200011-1	T3	PROCEDIMIENTO	449	460	PUVAterapia
es-S1130-63432014000200011-1	T4	PROCEDIMIENTO	955	972	poliquimioterapia
es-S1130-63432014000200011-1	T5	PROCEDIMIENTO	3721	3734	quimioterapia
es-S1130-63432014000200011-1	T6	PROCEDIMIENTO	1377	1396	terapia antiprurito
es-S1130-63432014000200011-1	T7	PROCEDIMIENTO	3971	3984	quimioterapia
es-S1130-63432014000200011-1	T8	PROCEDIMIENTO	979	990	esquema CVP
es-S1130-63432014000200011-1	T9	PROCEDIMIENTO	1243	1268	fotoféresis extracorpórea
es-S0212-71992007000300005-1	T1	PROCEDIMIENTO	1323	1333	colostomía
es-S0212-71992007000300005-1	T2	PROCEDIMIENTO	1950	1969	Gasometría arterial
es-S0212-71992007000300005-1	T3	PROCEDIMIENTO	2020	2038	electrocardiograma
es-S0212-71992007000300005-1	T4	PROCEDIMIENTO	2058	2072	ecocardiograma
es-S0212-71992007000300005-1	T5	PROCEDIMIENTO	2144	2164	radiografía de tórax
es-S0212-71992007000300005-1	T6	PROCEDIMIENTO	2244	2256	hemocultivos
es-S0212-71992007000300005-1	T7	PROCEDIMIENTO	2262	2310	cultivo de esputo para bacterias y mycobacterias
es-S0212-71992007000300005-1	T8	PROCEDIMIENTO	2332	2368	gammagrafía de ventilación/perfusión
es-S0212-71992007000300005-1	T9	PROCEDIMIENTO	2386	2411	angiotomografia computada
es-S0212-71992007000300005-1	T10	PROCEDIMIENTO	2486	2512	tratamiento anticoagulante
es-S0212-71992007000300005-1	T11	PROCEDIMIENTO	2686	2706	radiografía de tórax
es-S0212-71992007000300005-1	T12	PROCEDIMIENTO	2723	2735	broncoscopia
es-S0212-71992007000300005-1	T13	PROCEDIMIENTO	2791	2817	cultivo del broncoaspirado
es-S0212-71992007000300005-1	T14	PROCEDIMIENTO	2936	2948	espirometría
es-S0212-71992007000300005-1	T15	PROCEDIMIENTO	3090	3146	tomografía axial computada con cortes de alta resolución
es-S0212-71992007000300005-1	T16	PROCEDIMIENTO	3148	3153	TACAR
es-S0212-71992007000300005-1	T17	PROCEDIMIENTO	3304	3325	lavado broncoalveolar
es-S0212-71992007000300005-1	T18	PROCEDIMIENTO	3327	3330	LBA
es-S0212-71992007000300005-1	T19	PROCEDIMIENTO	3901	3921	radiografía de tórax
es-S0212-71992007000300005-1	T20	PROCEDIMIENTO	3945	3957	espirometría
es-S0212-71992007000300005-1	T21	PROCEDIMIENTO	4025	4029	TACA
es-S0212-71992007000300005-1	T22	PROCEDIMIENTO	2888	2897	citología
es-S0212-71992007000300005-1	T23	PROCEDIMIENTO	3927	3943	función pulmonar
es-S0212-71992007000300005-1	T24	PROCEDIMIENTO	1671	1689	sedimento urinario
es-S0212-71992007000300005-1	T25	PROCEDIMIENTO	1639	1652	transaminasas
es-S0212-71992007000300005-1	T26	PROCEDIMIENTO	1631	1636	iones
es-S0212-71992007000300005-1	T27	PROCEDIMIENTO	1177	1195	exploración física
es-S0212-71992007000300005-1	T28	PROCEDIMIENTO	3246	3258	broncoscopia
es-S0212-71992007000300005-1	T29	PROCEDIMIENTO	3446	3472	tinción con azul de Prusia
es-S0212-71992007000300005-1	T30	PROCEDIMIENTO	3970	3986	gases arteriales
es-S0212-71992007000300005-1	T31	PROCEDIMIENTO	3959	3967	difusión
es-S0212-71992007000300005-1	T32	PROCEDIMIENTO	1615	1625	bioquímica
es-S0212-71992007000300005-1	T33	PROCEDIMIENTO	2950	2970	volúmenes pulmonares
es-S0212-71992007000300005-1	T34	PROCEDIMIENTO	2973	2981	difusión
es-S0212-71992007000300005-1	T35	PROCEDIMIENTO	206	280	intervenido de diverticulitis de sigma aguda con perforación y peritonitis
es-S0212-71992007000300005-1	T36	PROCEDIMIENTO	1338	1347	analítica
es-S0212-71992007000300005-1	T44	PROCEDIMIENTO	303	315	intervención
es-S0365-66912004001000009-1	T1	PROCEDIMIENTO	130	155	exploración oftalmológica
es-S0365-66912004001000009-1	T2	PROCEDIMIENTO	744	788	Resonancia Nuclear Magnética (RNM) de órbita
es-S0365-66912004001000009-1	T3	PROCEDIMIENTO	953	976	tratamiento corticoideo
es-S0365-66912004001000009-1	T4	PROCEDIMIENTO	1842	1862	TC abdomino-torácico
es-S0365-66912004001000009-1	T5	PROCEDIMIENTO	1864	1886	TC craneal y orbitario
es-S0365-66912004001000009-1	T6	PROCEDIMIENTO	1888	1899	Rx torácica
es-S0365-66912004001000009-1	T7	PROCEDIMIENTO	1901	1927	ecografía abdomino-pélvica
es-S0365-66912004001000009-1	T8	PROCEDIMIENTO	1930	1960	Scan óseo con Tc 99m difosfato
es-S0365-66912004001000009-1	T9	PROCEDIMIENTO	2144	2164	ciclo de corticoides
es-S0365-66912004001000009-1	T10	PROCEDIMIENTO	1302	1320	biopsia incisional
es-S0365-66912004001000009-1	T11	PROCEDIMIENTO	1392	1411	estudio histológico
es-S0365-66912004001000009-1	T12	PROCEDIMIENTO	675	696	exploración sistémica
es-S0365-66912004001000009-1	T13	PROCEDIMIENTO	774	777	RNM
es-S0365-66912004001000009-1	T14	PROCEDIMIENTO	1615	1680	tinciones inmunohistoquímicas para células histiocitarias (CD 68)
es-S0210-48062004000300006-1	T1	PROCEDIMIENTO	680	689	Rx simple
es-S0210-48062004000300006-1	T2	PROCEDIMIENTO	368	391	exploración la próstata
es-S0210-48062004000300006-1	T3	PROCEDIMIENTO	97	112	alfa-bloqueante
es-S0210-48062004000300006-1	T4	PROCEDIMIENTO	479	498	palpación abdominal
es-S0210-48062004000300006-1	T5	PROCEDIMIENTO	1581	1596	test de Mantoux
es-S0210-48062004000300006-1	T6	PROCEDIMIENTO	1885	1908	laparotomía exploradora
es-S0210-48062004000300006-1	T7	PROCEDIMIENTO	1666	1675	serología
es-S0210-48062004000300006-1	T8	PROCEDIMIENTO	2380	2408	técnicas inmunohistoquímicas
es-S0210-48062004000300006-1	T9	PROCEDIMIENTO	2092	2125	anatomopatológico intraoperatorio
es-S0210-48062004000300006-1	T10	PROCEDIMIENTO	628	638	bioquímica
es-S0210-48062004000300006-1	T11	PROCEDIMIENTO	151	180	intervenido de cadera derecha
es-S0210-48062004000300006-1	T12	PROCEDIMIENTO	1105	1170	actividad de renina plasmática antes y después de la deambulación
es-S0210-48062004000300006-1	T13	PROCEDIMIENTO	1184	1225	aldosterona y cortisol a las 8 y 20 horas
es-S0210-48062004000300006-1	T14	PROCEDIMIENTO	1485	1551	tinciones para bacilos ácido alcohol resistentes en orina y esputo
es-S0210-48062004000300006-1	T15	PROCEDIMIENTO	2231	2258	cierre de cavidad abdominal
es-S0210-48062004000300006-1	T16	PROCEDIMIENTO	576	585	Analítica
es-S0210-48062004000300006-1	T19	PROCEDIMIENTO	2554	2566	intervención
es-S0365-66912007001200012-1	T1	PROCEDIMIENTO	883	895	fondo de ojo
es-S0365-66912007001200012-1	T2	PROCEDIMIENTO	1035	1059	angiografía fluoresceína
es-S0365-66912007001200012-1	T3	PROCEDIMIENTO	1715	1745	ácidos biliares calculolíticos
es-S0365-66912007001200012-1	T4	PROCEDIMIENTO	1639	1657	ecografía hepática
es-S0365-66912007001200012-1	T5	PROCEDIMIENTO	1866	1882	biopsia hepática
es-S0365-66912007001200012-1	T6	PROCEDIMIENTO	213	232	corticoterapia oral
es-S0365-66912007001200012-1	T7	PROCEDIMIENTO	366	379	angiográficos
es-S0365-66912011000600005-2	T1	PROCEDIMIENTO	405	430	exploración oftalmológica
es-S0365-66912011000600005-2	T2	PROCEDIMIENTO	714	716	FO
es-S0365-66912011000600005-2	T3	PROCEDIMIENTO	128	139	carga viral
es-S1130-01082008000500014-1	T1	PROCEDIMIENTO	1688	1712	concentrados de hematíes
es-S1130-01082008000500014-1	T2	PROCEDIMIENTO	845	856	endoscopias
es-S1130-01082008000500014-1	T3	PROCEDIMIENTO	431	456	endoscopia digestiva alta
es-S1130-01082008000500014-1	T4	PROCEDIMIENTO	912	945	gammagrafía con hematíes marcados
es-S1130-01082008000500014-1	T5	PROCEDIMIENTO	545	557	colonoscopia
es-S1130-01082008000500014-1	T6	PROCEDIMIENTO	262	299	resección de 150 cm de yeyuno e íleon
es-S1130-01082008000500014-1	T7	PROCEDIMIENTO	2013	2024	transfusión
es-S1130-01082008000500014-1	T8	PROCEDIMIENTO	1071	1094	angiografía mesentérica
es-S1130-01082008000500014-1	T9	PROCEDIMIENTO	670	689	cápsula endoscópica
es-S1130-01082008000500014-1	T10	PROCEDIMIENTO	1134	1191	fístula arteriovenosa y realizando embolización con coils
es-S1130-01082008000500014-1	T11	PROCEDIMIENTO	2197	2212	electromiograma
es-S1130-01082008000500014-1	T12	PROCEDIMIENTO	1284	1295	laparotomía
es-S1130-01082008000500014-1	T13	PROCEDIMIENTO	1372	1384	embolización
es-S1130-01082008000500014-1	T14	PROCEDIMIENTO	1404	1422	resección de íleon
es-S1130-01082008000500014-1	T15	PROCEDIMIENTO	812	825	transfusiones
es-S1130-01082008000500014-1	T16	PROCEDIMIENTO	2292	2318	tratamiento anticoagulante
es-S1130-01082008000500014-1	T17	PROCEDIMIENTO	845	869	endoscopias y la cápsula
es-S1130-01082008000500014-1	T19	PROCEDIMIENTO	1325	1336	anastomosis
es-S1130-01082008000500014-1	T20	PROCEDIMIENTO	1488	1500	intervención
es-S0004-06142009000100014-1	T1	PROCEDIMIENTO	2539	2552	RNM orbitaria
es-S0004-06142009000100014-1	T2	PROCEDIMIENTO	2399	2422	Exploración neurológica
es-S0004-06142009000100014-1	T3	PROCEDIMIENTO	3373	3429	irradiación de las áreas afectada con carácter paliativo
es-S0004-06142009000100014-1	T4	PROCEDIMIENTO	1116	1138	tratamiento antiálgico
es-S0004-06142009000100014-1	T5	PROCEDIMIENTO	1983	1995	QT paliativa
es-S0004-06142009000100014-1	T6	PROCEDIMIENTO	1165	1170	AINEs
es-S0004-06142009000100014-1	T7	PROCEDIMIENTO	1207	1264	irradiación vertebral dorsolumbar con 30 Gy administrados
es-S0004-06142009000100014-1	T8	PROCEDIMIENTO	2044	2090	terapia con inhibidores de la reabsorción ósea
es-S0004-06142009000100014-1	T9	PROCEDIMIENTO	420	440	determinación de PSA
es-S0004-06142009000100014-1	T10	PROCEDIMIENTO	536	557	ecografía transrectal
es-S0004-06142009000100014-1	T11	PROCEDIMIENTO	560	590	biopsia prostática ecodirigida
es-S0004-06142009000100014-1	T12	PROCEDIMIENTO	694	697	RNM
es-S0004-06142009000100014-1	T13	PROCEDIMIENTO	700	717	gamma-grafía ósea
es-S0004-06142009000100014-1	T14	PROCEDIMIENTO	900	928	bloqueo androgénico completo
es-S0004-06142009000100014-1	T15	PROCEDIMIENTO	1739	1750	analgésicos
es-S0004-06142009000100014-1	T16	PROCEDIMIENTO	1518	1528	bioquímica
es-S0004-06142009000100014-1	T17	PROCEDIMIENTO	661	681	estudio de extensión
es-S0004-06142009000100014-1	T18	PROCEDIMIENTO	1173	1181	mórficos
es-S0004-06142009000100014-1	T19	PROCEDIMIENTO	994	1007	antiandrógeno
es-S0004-06142009000100014-1	T20	PROCEDIMIENTO	1490	1503	antiandrógeno
es-S0004-06142009000100014-1	T21	PROCEDIMIENTO	1983	2022	QT paliativa con Docetaxel y prednisona
es-S0004-06142009000100014-1	T22	PROCEDIMIENTO	3261	3285	secuencias con contraste
es-S0004-06142009000100014-1	T23	PROCEDIMIENTO	2155	2173	control analgésico
es-S0004-06142009000100014-1	T24	PROCEDIMIENTO	683	692	analítica
es-S0004-06142007000900014-1	T1	PROCEDIMIENTO	1022	1025	TAC
es-S0004-06142007000900014-1	T2	PROCEDIMIENTO	873	882	ecografía
es-S0004-06142007000900014-1	T3	PROCEDIMIENTO	2473	2484	microscopía
es-S0004-06142007000900014-1	T4	PROCEDIMIENTO	445	472	auscultación cardiopulmonar
es-S0004-06142007000900014-1	T5	PROCEDIMIENTO	2227	2259	estudio histológico macroscópico
es-S0004-06142007000900014-1	T6	PROCEDIMIENTO	236	254	exploración física
es-S0004-06142007000900014-1	T7	PROCEDIMIENTO	1375	1378	RMN
es-S0004-06142007000900014-1	T8	PROCEDIMIENTO	741	785	análisis rutinario bioquímico y hematológico
es-S0004-06142007000900014-1	T9	PROCEDIMIENTO	1655	1697	incisión subcostal derecha transperitoneal
es-S0004-06142007000900014-1	T10	PROCEDIMIENTO	800	830	pruebas de función suprarrenal
es-S0004-06142007000900014-1	T11	PROCEDIMIENTO	1485	1488	TAC
es-S0004-06142007000900014-1	T12	PROCEDIMIENTO	3082	3147	tratamiento radioterápico de consolidación sobre lecho quirúrgico
es-S0004-06142007000900014-1	T13	PROCEDIMIENTO	2032	2093	sutura con polipropileno de la pared de la vena cava inferior
es-S0004-06142007000900014-1	T14	PROCEDIMIENTO	1957	1965	exéresis
es-S0004-06142007000900014-1	T15	PROCEDIMIENTO	546	555	palpación
es-S0004-06142007000900014-1	T16	PROCEDIMIENTO	1809	1818	disección
es-S0004-06142007000900014-1	T17	PROCEDIMIENTO	1699	1738	Se aborda la región suprarrenal derecha
es-S0004-06142007000900014-1	T20	PROCEDIMIENTO	1605	1617	intervención
es-S0004-06142007000900014-1	T21	PROCEDIMIENTO	3188	3200	intervención
es-S1699-695X2014000200007-1	T1	PROCEDIMIENTO	1843	1887	ecografía abdominal total en decúbito supino
es-S1699-695X2014000200007-1	T2	PROCEDIMIENTO	489	522	gastroscopía con biopsia gástrica
es-S1699-695X2014000200007-1	T3	PROCEDIMIENTO	1417	1449	palpación profunda en epigastrio
es-S1699-695X2014000200007-1	T4	PROCEDIMIENTO	2031	2059	tránsito intestinal baritado
es-S1699-695X2014000200007-1	T5	PROCEDIMIENTO	1743	1765	radiografía de abdomen
es-S1699-695X2014000200007-1	T6	PROCEDIMIENTO	675	690	test de aliento
es-S1699-695X2014000200007-1	T7	PROCEDIMIENTO	791	803	antieméticos
es-S1699-695X2014000200007-1	T8	PROCEDIMIENTO	816	851	inhibidores de la bomba de protones
es-S1699-695X2014000200007-1	T9	PROCEDIMIENTO	2378	2397	angioTAC de abdomen
es-S1699-695X2014000200007-1	T10	PROCEDIMIENTO	568	659	tratamiento erradicador con triple terapia actual (omeprazol, amoxicilina y claritromicina)
es-S1699-695X2014000200007-1	T11	PROCEDIMIENTO	1504	1513	analítica
es-S1699-695X2014000200007-1	T12	PROCEDIMIENTO	1258	1269	exploración
es-S1699-695X2014000200007-1	T13	PROCEDIMIENTO	1562	1598	marcadores de respuesta inflamatoria
es-S1139-76322015000300018-2	T1	PROCEDIMIENTO	461	467	frotis
es-S1139-76322015000300018-2	T2	PROCEDIMIENTO	750	756	frotis
es-S1139-76322015000300018-2	T3	PROCEDIMIENTO	639	657	sedimento de orina
es-S1139-76322015000300018-2	T4	PROCEDIMIENTO	1464	1477	función renal
es-S1139-76322015000300018-2	T5	PROCEDIMIENTO	309	318	analítica
es-S1139-76322015000300018-2	T6	PROCEDIMIENTO	168	179	exploración
es-S1139-76322015000300018-2	T7	PROCEDIMIENTO	283	294	exploración
es-S1139-76322015000400006-1	T1	PROCEDIMIENTO	1453	1477	sueroterapia intravenosa
es-S1139-76322015000400006-1	T2	PROCEDIMIENTO	728	746	exploración física
es-S1139-76322015000400006-1	T3	PROCEDIMIENTO	1662	1677	ecografía renal
es-S1139-76322015000400006-1	T4	PROCEDIMIENTO	2201	2210	ecografía
es-S1139-76322015000400006-1	T5	PROCEDIMIENTO	1780	1804	valoración oftalmológica
es-S1139-76322015000400006-1	T6	PROCEDIMIENTO	1806	1816	serie ósea
es-S1139-76322015000400006-1	T7	PROCEDIMIENTO	1819	1840	potenciales auditivos
es-S1139-76322015000400006-1	T8	PROCEDIMIENTO	1046	1065	analítica sanguínea
es-S1139-76322015000400006-1	T9	PROCEDIMIENTO	1071	1080	hemograma
es-S1139-76322015000400006-1	T10	PROCEDIMIENTO	1353	1375	tira reactiva en orina
es-S1139-76322015000400006-1	T11	PROCEDIMIENTO	1098	1108	bioquímica
es-S1139-76322015000400006-1	T12	PROCEDIMIENTO	1178	1195	gasometría venosa
es-S1139-76322015000400006-1	T13	PROCEDIMIENTO	2134	2143	analítica
es-S0211-57352015000100011-2	T1	PROCEDIMIENTO	2681	2692	RMN craneal
es-S0211-57352015000100011-2	T2	PROCEDIMIENTO	2997	3000	RMN
es-S0211-57352015000100011-2	T3	PROCEDIMIENTO	196	226	tratamiento psicofarmacológico
es-S0211-57352015000100011-2	T4	PROCEDIMIENTO	2494	2497	EEG
es-S0211-57352015000100011-2	T5	PROCEDIMIENTO	988	999	TAC craneal
es-S0211-57352015000100011-2	T6	PROCEDIMIENTO	4215	4229	Rehabilitación
es-S0211-57352015000100011-2	T7	PROCEDIMIENTO	3441	3452	neuroimagen
es-S0211-57352015000100011-2	T8	PROCEDIMIENTO	2205	2229	tratamiento psiquiátrico
es-S0211-57352015000100011-2	T9	PROCEDIMIENTO	3847	3871	tratamiento psiquiátrico
es-S0211-57352015000100011-2	T10	PROCEDIMIENTO	2901	2907	RMN-T2
es-S0211-57352015000100011-2	T11	PROCEDIMIENTO	2919	2931	RMN-T2-FLAIR
es-S0211-57352015000100011-2	T12	PROCEDIMIENTO	2876	2898	secuencias de difusión
es-S0211-57352015000100011-2	T13	PROCEDIMIENTO	1549	1568	Terapia Ocupacional
es-S0211-57352015000100011-2	T14	PROCEDIMIENTO	3310	3319	analítica
es-S0211-57352015000100011-2	T16	PROCEDIMIENTO	803	818	benzodiacepinas
es-S0211-57352015000100011-2	T17	PROCEDIMIENTO	3332	3373	determinación de serologías y anticuerpos
es-S1130-05582017000100044-2	T1	PROCEDIMIENTO	316	365	exéresis del paraganglioma por vía laterocervical
es-S1130-05582017000100044-2	T2	PROCEDIMIENTO	803	860	inyección de ácido hialurónico en la cuerda vocal derecha
es-S1130-05582017000100044-2	T3	PROCEDIMIENTO	862	928	inyección de toxina botulínica en el músculo cricofaríngeo derecho
es-S1130-05582017000100044-2	T4	PROCEDIMIENTO	968	1026	infiltrar toxina botulínica en la región parotídea derecha
es-S1130-05582017000100044-2	T5	PROCEDIMIENTO	217	273	tratamiento quirúrgico de un paraganglioma vagal derecho
es-S1130-05582017000100044-2	T6	PROCEDIMIENTO	86	163	intervenido del paraganglioma yugular derecho mediante abordaje infratemporal
es-S0378-48352005000100005-1	T1	PROCEDIMIENTO	605	625	radiografía de tórax
es-S0378-48352005000100005-1	T2	PROCEDIMIENTO	712	728	gammagrafía ósea
es-S0378-48352005000100005-1	T3	PROCEDIMIENTO	805	863	punción de un nódulo que sobresalía sobre el lecho mamario
es-S0378-48352005000100005-1	T4	PROCEDIMIENTO	868	877	citología
es-S0378-48352005000100005-1	T5	PROCEDIMIENTO	1108	1117	analgesia
es-S0378-48352005000100005-1	T6	PROCEDIMIENTO	1186	1197	analgésicos
es-S0378-48352005000100005-1	T7	PROCEDIMIENTO	1495	1506	gammagrafía
es-S0378-48352005000100005-1	T8	PROCEDIMIENTO	1721	1741	tratamiento hormonal
es-S0210-48062009000900019-1	T1	PROCEDIMIENTO	644	664	ecografía testicular
es-S0210-48062009000900019-1	T2	PROCEDIMIENTO	2940	2993	quimioterapia (6 ciclos-adriamicina/ifosfamida/mesna)
